MS3_id	ipro_id	ipro_descr	uniqIpro
MS3_06258	IPR020059	Glutamyl/glutaminyl-tRNA synthetase, class Ib, anti-codon binding domain	0
MS3_06257	IPR009976	Exocyst complex component Sec10-like	1
MS3_06256			0
MS3_06255			0
MS3_06254			0
MS3_06253			0
MS3_06252	IPR020683	Ankyrin repeat-containing domain	0
MS3_06251	IPR000719	Protein kinase domain	0
MS3_06248	IPR001715	Calponin homology domain	0
MS3_06247			0
MS3_06246	IPR000608	Ubiquitin-conjugating enzyme E2	0
MS3_06245	IPR004841	Amino acid permease/ SLC12A domain	0
MS3_06245	IPR018491	SLC12A transporter, C-terminal	0
MS3_06244	IPR003000	Sirtuin family	0
MS3_06243	IPR002769	Translation initiation factor IF6	1
MS3_06242			0
MS3_06241			0
MS3_06240	IPR000403	Phosphatidylinositol 3-/4-kinase, catalytic domain	0
MS3_06240	IPR001263	Phosphoinositide 3-kinase, accessory (PIK) domain	0
MS3_06239	IPR000994	Peptidase M24	0
MS3_06238	IPR000425	Major intrinsic protein	0
MS3_06237	IPR000648	Oxysterol-binding protein	0
MS3_06236	IPR000246	Peptidase T2, asparaginase 2	0
MS3_06235			0
MS3_06234	IPR001025	Bromo adjacent homology (BAH) domain	0
MS3_06234	IPR001487	Bromodomain	0
MS3_06234	IPR009071	High mobility group box domain	0
MS3_06233	IPR001849	Pleckstrin homology domain	0
MS3_06232	IPR001650	Helicase, C-terminal	0
MS3_06232	IPR004179	Sec63 domain	0
MS3_06231			0
MS3_06230			0
MS3_06228			0
MS3_06227	IPR012921	Spen paralogue and orthologue SPOC, C-terminal	0
MS3_06226	IPR001356	Homeobox domain	0
MS3_06225			0
MS3_06224			0
MS3_06223			0
MS3_06222			0
MS3_06221	IPR004364	Aminoacyl-tRNA synthetase, class II (D/K/N)	0
MS3_06221	IPR004365	OB-fold nucleic acid binding domain, AA-tRNA synthetase-type	0
MS3_06220	IPR014898	Zinc finger, C2H2, LYAR-type	1
MS3_06219	IPR000719	Protein kinase domain	0
MS3_06218	IPR001806	Small GTPase superfamily	0
MS3_06218	IPR002048	EF-hand domain	0
MS3_06217			0
MS3_06215	IPR027521	U6 snRNA phosphodiesterase Usb1	1
MS3_06214			0
MS3_06213	IPR001388	Synaptobrevin	0
MS3_06212	IPR001781	Zinc finger, LIM-type	0
MS3_06211			0
MS3_06210			0
MS3_06209	IPR000008	C2 domain	0
MS3_06209	IPR011011	Zinc finger, FYVE/PHD-type	0
MS3_06208			0
MS3_06207	IPR013594	Dynein heavy chain, domain-1	0
MS3_06206	IPR000315	B-box-type zinc finger	0
MS3_06206	IPR018957	Zinc finger, C3HC4 RING-type	0
MS3_06205	IPR004827	Basic-leucine zipper domain	0
MS3_06204	IPR006029	Neurotransmitter-gated ion-channel transmembrane domain	0
MS3_06204	IPR006202	Neurotransmitter-gated ion-channel ligand-binding domain	0
MS3_06203	IPR002657	Bile acid:sodium symporter/arsenical resistance protein  Acr3	0
MS3_06202	IPR004143	Biotinyl protein ligase (BPL) and lipoyl protein ligase (LPL), catalytic domain	0
MS3_06201	IPR007862	Adenylate kinase, active site lid domain	0
MS3_06200	IPR000719	Protein kinase domain	0
MS3_06200	IPR003961	Fibronectin type III	0
MS3_06200	IPR013098	Immunoglobulin I-set	0
MS3_06199	IPR013594	Dynein heavy chain, domain-1	0
MS3_06199	IPR013602	Dynein heavy chain, domain-2	0
MS3_06198	IPR000225	Armadillo	0
MS3_06197			0
MS3_06196	IPR000008	C2 domain	0
MS3_06196	IPR011011	Zinc finger, FYVE/PHD-type	0
MS3_06194	IPR004000	Actin family	0
MS3_06193	IPR006628	Purine-rich element binding protein family	0
MS3_06192			0
MS3_06191			0
MS3_06190	IPR026258	Signal recognition particle subunit SRP68	1
MS3_06189	IPR001606	ARID DNA-binding domain	0
MS3_06189	IPR003150	DNA-binding RFX-type winged-helix domain	0
MS3_06188			0
MS3_06186			0
MS3_06185			0
MS3_06183			0
MS3_06182			0
MS3_06181			0
MS3_06180	IPR027789	Syndecan/Neurexin domain	1
MS3_06179			0
MS3_06178			0
MS3_06177			0
MS3_06176			0
MS3_06175	IPR007194	Transport protein particle (TRAPP) component	0
MS3_06174	IPR000089	Biotin/lipoyl attachment	0
MS3_06174	IPR005479	Carbamoyl-phosphate synthetase large subunit-like, ATP-binding domain	0
MS3_06174	IPR005481	Biotin carboxylase-like, N-terminal domain	0
MS3_06174	IPR005482	Biotin carboxylase, C-terminal	0
MS3_06173	IPR000571	Zinc finger, CCCH-type	0
MS3_06172			0
MS3_06171			0
MS3_06170	IPR004855	Transcription factor IIA, alpha/beta subunit	1
MS3_06169	IPR001356	Homeobox domain	0
MS3_06169	IPR001781	Zinc finger, LIM-type	0
MS3_06168			0
MS3_06167	IPR001680	WD40 repeat	0
MS3_06166			0
MS3_06165	IPR002546	Myogenic basic muscle-specific protein	1
MS3_06165	IPR011598	Myc-type, basic helix-loop-helix (bHLH) domain	0
MS3_06164			0
MS3_06163	IPR001873	Epithelial sodium channel	0
MS3_06162	IPR001623	DnaJ domain	0
MS3_06161	IPR002379	V-ATPase proteolipid subunit C-like domain	0
MS3_06160	IPR009772	Cell division cycle protein 123	1
MS3_06159			0
MS3_06158	IPR000651	Ras-like guanine nucleotide exchange factor, N-terminal	0
MS3_06158	IPR001895	Ras guanine-nucleotide exchange factors catalytic domain	0
MS3_06157	IPR010756	Hepatocellular carcinoma-associated antigen 59	1
MS3_06156	IPR002110	Ankyrin repeat	0
MS3_06156	IPR005821	Ion transport domain	0
MS3_06155	IPR000719	Protein kinase domain	0
MS3_06154			0
MS3_06153	IPR003131	Potassium channel tetramerisation-type BTB domain	0
MS3_06153	IPR005821	Ion transport domain	0
MS3_06153	IPR021645	Shal-type voltage-gated potassium channels, N-terminal	0
MS3_06152			0
MS3_06151			0
MS3_06150	IPR001766	Fork head domain	0
MS3_06149	IPR001623	DnaJ domain	0
MS3_06149	IPR002939	Chaperone DnaJ, C-terminal	0
MS3_06148	IPR000276	G protein-coupled receptor, rhodopsin-like	0
MS3_06147	IPR015590	Aldehyde dehydrogenase domain	0
MS3_06146	IPR001962	Asparagine synthase	1
MS3_06145			0
MS3_06144			0
MS3_06143	IPR010472	Formin, FH3 domain	0
MS3_06143	IPR010473	Formin, GTPase-binding domain	0
MS3_06142			0
MS3_06141			0
MS3_06140	IPR000504	RNA recognition motif domain	0
MS3_06139			0
MS3_06138			0
MS3_06136	IPR001650	Helicase, C-terminal	0
MS3_06136	IPR011545	DEAD/DEAH box helicase domain	0
MS3_06135	IPR015425	Formin, FH2 domain	0
MS3_06134			0
MS3_06133			0
MS3_06132	IPR002495	Glycosyl transferase, family 8	0
MS3_06131	IPR023796	Serpin domain	0
MS3_06130	IPR023796	Serpin domain	0
MS3_06129	IPR023796	Serpin domain	0
MS3_06128	IPR002495	Glycosyl transferase, family 8	0
MS3_06127			0
MS3_06126	IPR023753	FAD/NAD(P)-binding domain	0
MS3_06125	IPR023796	Serpin domain	0
MS3_06124	IPR015425	Formin, FH2 domain	0
MS3_06123			0
MS3_06121	IPR013078	Histidine phosphatase superfamily, clade-1	0
MS3_06120	IPR013577	Lethal giant larvae homologue 2	0
MS3_06119			0
MS3_06118	IPR002219	Protein kinase C-like, phorbol ester/diacylglycerol-binding domain	0
MS3_06117	IPR004826	Basic leucine zipper domain, Maf-type	0
MS3_06116			0
MS3_06115	IPR023184	Ubiquinol-cytochrome C reductase hinge domain	1
MS3_06114	IPR010736	Sperm-tail PG-rich repeat	0
MS3_06113			0
MS3_06112			0
MS3_06111			0
MS3_06110			0
MS3_06109	IPR001667	DDH domain	1
MS3_06109	IPR004097	DHHA2 domain	1
MS3_06108	IPR000782	FAS1 domain	0
MS3_06107			0
MS3_06106	IPR008011	Complex 1 LYR protein	0
MS3_06105	IPR006797	PRELI/MSF1 domain	0
MS3_06103			0
MS3_06102	IPR008145	Guanylate kinase/L-type calcium channel beta subunit	0
MS3_06101	IPR008331	Ferritin/DPS protein domain	0
MS3_06100	IPR012926	TMPIT-like	1
MS3_06099			0
MS3_06098	IPR001128	Cytochrome P450	0
MS3_06097	IPR002539	MaoC-like domain	1
MS3_06096			0
MS3_06095	IPR008422	Homeobox KN domain	0
MS3_06093	IPR011701	Major facilitator superfamily	0
MS3_06092	IPR001611	Leucine-rich repeat	0
MS3_06091			0
MS3_06090	IPR000504	RNA recognition motif domain	0
MS3_06089	IPR007042	Arsenite-resistance protein 2	0
MS3_06089	IPR021933	Protein of unknown function DUF3546	0
MS3_06088			0
MS3_06087			0
MS3_06086	IPR008606	Eukaryotic translation initiation factor 4E binding	1
MS3_06085	IPR021298	Protein of unknown function DUF2870	1
MS3_06084	IPR001487	Bromodomain	0
MS3_06084	IPR003959	ATPase, AAA-type, core	0
MS3_06083			0
MS3_06082	IPR001394	Peptidase C19, ubiquitin carboxyl-terminal hydrolase	0
MS3_06081	IPR000719	Protein kinase domain	0
MS3_06080			0
MS3_06079	IPR001895	Ras guanine-nucleotide exchange factors catalytic domain	0
MS3_06078			0
MS3_06077			0
MS3_06076	IPR019038	DNA polymerase subunit Cdc27	1
MS3_06075	IPR001698	F-actin-capping protein subunit beta	1
MS3_06074			0
MS3_06073			0
MS3_06072			0
MS3_06071			0
MS3_06070			0
MS3_06069	IPR009567	Store-operated calcium entry-associated regulatory factor	1
MS3_06068			0
MS3_06067			0
MS3_06066	IPR012908	GPI inositol-deacylase PGAP1-like	1
MS3_06065	IPR003114	Phox-associated domain	1
MS3_06064			0
MS3_06063			0
MS3_06062	IPR002404	IRS-type PTB domain	0
MS3_06061			0
MS3_06060	IPR007259	Gamma-tubulin complex component protein	0
MS3_06059	IPR001611	Leucine-rich repeat	0
MS3_06058	IPR001820	Protease inhibitor I35 (TIMP)	1
MS3_06056			0
MS3_06055			0
MS3_06054	IPR007217	Per1-like	1
MS3_06053	IPR001602	Uncharacterised protein family UPF0047	1
MS3_06053	IPR006085	XPG N-terminal	0
MS3_06053	IPR006086	XPG-I domain	0
MS3_06052	IPR031470	Centrosomal protein Cep63/Deup1, N-terminal	1
MS3_06051	IPR006689	Small GTPase superfamily, ARF/SAR type	0
MS3_06050			0
MS3_06049	IPR001915	Peptidase M48	1
MS3_06049	IPR032456	CAAX prenyl protease 1, N-terminal	1
MS3_06048			0
MS3_06047	IPR000330	SNF2-related, N-terminal domain	0
MS3_06047	IPR001650	Helicase, C-terminal	0
MS3_06046	IPR001478	PDZ domain	0
MS3_06045			0
MS3_06044	IPR005817	Wnt	0
MS3_06043	IPR000323	Copper type II, ascorbate-dependent monooxygenase, N-terminal	0
MS3_06043	IPR001258	NHL repeat	0
MS3_06043	IPR024548	Copper type II ascorbate-dependent monooxygenase, C-terminal	0
MS3_06042			0
MS3_06041			0
MS3_06040			0
MS3_06039			0
MS3_06038	IPR000719	Protein kinase domain	0
MS3_06037	IPR008496	Protein of unknown function DUF778	1
MS3_06036	IPR001650	Helicase, C-terminal	0
MS3_06036	IPR011545	DEAD/DEAH box helicase domain	0
MS3_06035			0
MS3_06034			0
MS3_06033	IPR003822	Paired amphipathic helix	1
MS3_06033	IPR013194	Histone deacetylase interacting domain	1
MS3_06033	IPR031693	Sin3, C-terminal	1
MS3_06032			0
MS3_06030			0
MS3_06029	IPR001429	P2X purinoreceptor	0
MS3_06028	IPR035075	PRMT5 arginine-N-methyltransferase	1
MS3_06027	IPR003902	Transcription regulator GCM domain	0
MS3_06026	IPR013657	UAA transporter	0
MS3_06025	IPR026298	Blc2 family	0
MS3_06023	IPR000539	Frizzled protein	0
MS3_06023	IPR020067	Frizzled domain	0
MS3_06022	IPR015256	Translation initiation factor 2, gamma subunit, C-terminal	1
MS3_06020			0
MS3_06019	IPR013524	Runt domain	1
MS3_06018			0
MS3_06017			0
MS3_06016			0
MS3_06015			0
MS3_06014	IPR013855	Cdc37, N-terminal domain	1
MS3_06014	IPR013873	Cdc37, C-terminal	1
MS3_06013	IPR001650	Helicase, C-terminal	0
MS3_06013	IPR011545	DEAD/DEAH box helicase domain	0
MS3_06012			0
MS3_06011	IPR002048	EF-hand domain	0
MS3_06010	IPR006073	GTP binding domain	0
MS3_06009	IPR001353	Proteasome, subunit alpha/beta	0
MS3_06008	IPR000608	Ubiquitin-conjugating enzyme E2	0
MS3_06007			0
MS3_06006	IPR002048	EF-hand domain	0
MS3_06005	IPR001627	Sema domain	0
MS3_06004			0
MS3_06003			0
MS3_06002			0
MS3_06001	IPR032770	Domain of unknown function DUF4537	1
MS3_06000	IPR001104	3-oxo-5-alpha-steroid 4-dehydrogenase, C-terminal	0
MS3_05999	IPR001576	Phosphoglycerate kinase	0
MS3_05998	IPR001806	Small GTPase superfamily	0
MS3_05997			0
MS3_05996	IPR001763	Rhodanese-like domain	0
MS3_05995			0
MS3_05994	IPR022666	Ribosomal Proteins L2, RNA binding domain	0
MS3_05994	IPR022669	Ribosomal protein L2, C-terminal	0
MS3_05993	IPR004012	RUN domain	0
MS3_05992			0
MS3_05991			0
MS3_05990			0
MS3_05989	IPR000594	THIF-type NAD/FAD binding fold	0
MS3_05989	IPR014929	E2 binding	1
MS3_05988	IPR006911	Armadillo repeat-containing domain	1
MS3_05987	IPR000195	Rab-GTPase-TBC domain	0
MS3_05986	IPR001478	PDZ domain	0
MS3_05986	IPR014775	L27 domain, C-terminal	0
MS3_05985			0
MS3_05984	IPR010405	Cofactor of BRCA1	1
MS3_05983	IPR000980	SH2 domain	0
MS3_05983	IPR001452	SH3 domain	0
MS3_05982	IPR005324	Ribosomal protein S5, C-terminal	0
MS3_05982	IPR013810	Ribosomal protein S5, N-terminal	0
MS3_05981	IPR005366	ER membrane protein complex subunit 8/9	1
MS3_05980	IPR004273	Dynein heavy chain domain	0
MS3_05980	IPR013602	Dynein heavy chain, domain-2	0
MS3_05980	IPR024317	Dynein heavy chain, P-loop containing D4 domain	0
MS3_05980	IPR024743	Dynein heavy chain, coiled coil stalk	0
MS3_05979			0
MS3_05978	IPR032453	Homeobox protein PKNOX/Meis, N-terminal	0
MS3_05977			0
MS3_05976	IPR001806	Small GTPase superfamily	0
MS3_05975	IPR002110	Ankyrin repeat	0
MS3_05975	IPR020683	Ankyrin repeat-containing domain	0
MS3_05974	IPR002300	Aminoacyl-tRNA synthetase, class Ia	0
MS3_05974	IPR013155	Methionyl/Valyl/Leucyl/Isoleucyl-tRNA synthetase, anticodon-binding	0
MS3_05973	IPR032630	P-type ATPase, C-terminal	0
MS3_05973	IPR032631	P-type ATPase, N-terminal	0
MS3_05972	IPR011107	Protein phosphatase inhibitor	1
MS3_05971			0
MS3_05970	IPR003594	Histidine kinase-like ATPase, C-terminal domain	0
MS3_05969	IPR019192	Ribosomal protein L28/L40, mitochondrial	1
MS3_05968	IPR000210	BTB/POZ domain	0
MS3_05967			0
MS3_05966			0
MS3_05965	IPR001356	Homeobox domain	0
MS3_05963	IPR000048	IQ motif, EF-hand binding site	0
MS3_05963	IPR001715	Calponin homology domain	0
MS3_05962	IPR003439	ABC transporter-like	0
MS3_05962	IPR032781	ABC-transporter extension domain	0
MS3_05960	IPR001372	Dynein light chain, type 1/2	0
MS3_05959	IPR001372	Dynein light chain, type 1/2	0
MS3_05958	IPR000261	EH domain	0
MS3_05958	IPR001372	Dynein light chain, type 1/2	0
MS3_05957	IPR001372	Dynein light chain, type 1/2	0
MS3_05956			0
MS3_05955	IPR000569	HECT domain	0
MS3_05955	IPR020683	Ankyrin repeat-containing domain	0
MS3_05954	IPR001372	Dynein light chain, type 1/2	0
MS3_05953	IPR001806	Small GTPase superfamily	0
MS3_05952	IPR001372	Dynein light chain, type 1/2	0
MS3_05951	IPR001372	Dynein light chain, type 1/2	0
MS3_05950	IPR002048	EF-hand domain	0
MS3_05949	IPR002048	EF-hand domain	0
MS3_05948			0
MS3_05947			0
MS3_05946	IPR004878	Otopetrin	0
MS3_05945			0
MS3_05944	IPR000640	Translation elongation factor EFG, V domain	0
MS3_05944	IPR004161	Translation elongation factor EFTu-like, domain 2	0
MS3_05944	IPR005517	Translation elongation factor EFG/EF2, domain IV	0
MS3_05944	IPR031950	116kDa U5 small nuclear ribonucleoprotein component, N-terminal	1
MS3_05943			0
MS3_05942			0
MS3_05941	IPR002123	Phospholipid/glycerol acyltransferase	0
MS3_05941	IPR032098	Acyltransferase, C-terminal domain	1
MS3_05940	IPR006671	Cyclin, N-terminal	0
MS3_05940	IPR031658	Cyclin, C-terminal domain 2	0
MS3_05939	IPR008758	Peptidase S28	0
MS3_05938	IPR006032	Ribosomal protein S12/S23	0
MS3_05937			0
MS3_05936	IPR019365	TVP18/Calcium channel flower	1
MS3_05934			0
MS3_05933	IPR002761	Diphthamide synthase domain	0
MS3_05932			0
MS3_05931			0
MS3_05930			0
MS3_05929			0
MS3_05928			0
MS3_05927	IPR002761	Diphthamide synthase domain	0
MS3_05926	IPR001628	Zinc finger, nuclear hormone receptor-type	0
MS3_05925			0
MS3_05924			0
MS3_05923	IPR008672	Spindle assembly checkpoint component Mad1	1
MS3_05922			0
MS3_05921	IPR011430	Down-regulated-in-metastasis protein	1
MS3_05920	IPR002014	VHS domain	0
MS3_05920	IPR004152	GAT domain	1
MS3_05919			0
MS3_05918	IPR016435	Diphthamide synthesis DPH1/DPH2	0
MS3_05917			0
MS3_05916	IPR011063	tRNA(Ile)-lysidine/2-thiocytidine synthase, N-terminal	0
MS3_05916	IPR032442	Cytoplasmic tRNA 2-thiolation protein 1, C-terminal	1
MS3_05915	IPR000980	SH2 domain	0
MS3_05914			0
MS3_05913	IPR000980	SH2 domain	0
MS3_05912			0
MS3_05911	IPR001372	Dynein light chain, type 1/2	0
MS3_05910	IPR001806	Small GTPase superfamily	0
MS3_05909	IPR001372	Dynein light chain, type 1/2	0
MS3_05908	IPR000608	Ubiquitin-conjugating enzyme E2	0
MS3_05907			0
MS3_05906	IPR003439	ABC transporter-like	0
MS3_05905			0
MS3_05904	IPR010422	Coiled-coil domain-containing protein 124	1
MS3_05903			0
MS3_05902	IPR000884	Thrombospondin type-1 (TSP1) repeat	0
MS3_05902	IPR012314	Peptidase M12B, GON-ADAMTSs	1
MS3_05901			0
MS3_05900			0
MS3_05899			0
MS3_05898			0
MS3_05897			0
MS3_05896	IPR005633	Ribosomal protein L23/L25, N-terminal	1
MS3_05896	IPR013025	Ribosomal protein L25/L23	0
MS3_05895			0
MS3_05894	IPR018732	Dpy-19/Dpy-19-like	1
MS3_05893	IPR006085	XPG N-terminal	0
MS3_05893	IPR006086	XPG-I domain	0
MS3_05892	IPR000504	RNA recognition motif domain	0
MS3_05891			0
MS3_05890			0
MS3_05889			0
MS3_05888			0
MS3_05887	IPR000539	Frizzled protein	0
MS3_05887	IPR020067	Frizzled domain	0
MS3_05886	IPR011598	Myc-type, basic helix-loop-helix (bHLH) domain	0
MS3_05885	IPR007234	Vps53-like, N-terminal	1
MS3_05884	IPR002048	EF-hand domain	0
MS3_05883	IPR008336	DNA topoisomerase I, DNA binding, eukaryotic-type	0
MS3_05883	IPR013500	DNA topoisomerase I, catalytic core, eukaryotic-type	1
MS3_05883	IPR025834	Topoisomerase I C-terminal domain	1
MS3_05882			0
MS3_05881	IPR002048	EF-hand domain	0
MS3_05880	IPR002048	EF-hand domain	0
MS3_05879	IPR002048	EF-hand domain	0
MS3_05878	IPR000504	RNA recognition motif domain	0
MS3_05877	IPR002048	EF-hand domain	0
MS3_05876			0
MS3_05875	IPR008336	DNA topoisomerase I, DNA binding, eukaryotic-type	0
MS3_05874			0
MS3_05873	IPR001236	Lactate/malate dehydrogenase, N-terminal	0
MS3_05873	IPR022383	Lactate/malate dehydrogenase, C-terminal	0
MS3_05872	IPR006818	Histone chaperone ASF1-like	1
MS3_05871	IPR000253	Forkhead-associated (FHA) domain	0
MS3_05870	IPR006073	GTP binding domain	0
MS3_05870	IPR013029	Domain of unknown function DUF933	1
MS3_05869	IPR013079	6-phosphofructo-2-kinase	1
MS3_05868	IPR032401	Enhancer of mRNA-decapping protein 4, WD40 repeat region	1
MS3_05867			0
MS3_05866	IPR018607	Chromosome transmission fidelity protein 8	1
MS3_05865			0
MS3_05864			0
MS3_05863	IPR033121	Peptidase family A1 domain	0
MS3_05862	IPR004327	Phosphotyrosyl phosphatase activator, PTPA	1
MS3_05861	IPR007484	Peptidase M28	0
MS3_05860			0
MS3_05859			0
MS3_05858	IPR001163	LSM domain, eukaryotic/archaea-type	0
MS3_05858	IPR002885	Pentatricopeptide repeat	1
MS3_05857	IPR001611	Leucine-rich repeat	0
MS3_05856	IPR000719	Protein kinase domain	0
MS3_05855	IPR018108	Mitochondrial substrate/solute carrier	0
MS3_05854	IPR003131	Potassium channel tetramerisation-type BTB domain	0
MS3_05853			0
MS3_05852	IPR004088	K Homology domain, type 1	0
MS3_05851	IPR003196	Transcription initiation factor IIF, beta subunit	1
MS3_05850	IPR007258	Vps52	1
MS3_05849			0
MS3_05848	IPR000719	Protein kinase domain	0
MS3_05848	IPR001180	Citron homology (CNH) domain	0
MS3_05847			0
MS3_05846	IPR013717	PIG-P	1
MS3_05845	IPR007185	DNA polymerase alpha/epsilon, subunit B	0
MS3_05844			0
MS3_05843	IPR007064	NMD3	1
MS3_05842			0
MS3_05841	IPR007757	MT-A70-like	0
MS3_05840	IPR001245	Serine-threonine/tyrosine-protein kinase, catalytic domain	0
MS3_05839			0
MS3_05838			0
MS3_05837			0
MS3_05836	IPR032631	P-type ATPase, N-terminal	0
MS3_05835	IPR000980	SH2 domain	0
MS3_05835	IPR001452	SH3 domain	0
MS3_05834	IPR000276	G protein-coupled receptor, rhodopsin-like	0
MS3_05833	IPR001370	BIR repeat	0
MS3_05832	IPR006656	Molybdopterin oxidoreductase	1
MS3_05832	IPR015405	NADH-quinone oxidoreductase, chain G, C-terminal	1
MS3_05832	IPR019574	NADH:ubiquinone oxidoreductase, subunit G, iron-sulphur binding	1
MS3_05831			0
MS3_05830	IPR001881	EGF-like calcium-binding domain	0
MS3_05830	IPR013032	EGF-like, conserved site	0
MS3_05828			0
MS3_05827			0
MS3_05825	IPR000198	Rho GTPase-activating protein domain	0
MS3_05824	IPR000719	Protein kinase domain	0
MS3_05823	IPR005479	Carbamoyl-phosphate synthetase large subunit-like, ATP-binding domain	0
MS3_05823	IPR005480	Carbamoyl-phosphate synthetase, large subunit oligomerisation domain	1
MS3_05823	IPR017926	Glutamine amidotransferase	0
MS3_05822	IPR006214	Bax inhibitor 1-related	0
MS3_05819	IPR024317	Dynein heavy chain, P-loop containing D4 domain	0
MS3_05818	IPR013602	Dynein heavy chain, domain-2	0
MS3_05816	IPR000536	Nuclear hormone receptor, ligand-binding domain	0
MS3_05816	IPR001628	Zinc finger, nuclear hormone receptor-type	0
MS3_05815	IPR001478	PDZ domain	0
MS3_05814	IPR002553	Clathrin/coatomer adaptor, adaptin-like, N-terminal	0
MS3_05814	IPR008152	Clathrin adaptor, alpha/beta/gamma-adaptin, appendage, Ig-like subdomain	0
MS3_05814	IPR015151	Beta-adaptin appendage, C-terminal subdomain	1
MS3_05813	IPR001478	PDZ domain	0
MS3_05812	IPR001478	PDZ domain	0
MS3_05811	IPR001609	Myosin head, motor domain	0
MS3_05811	IPR002928	Myosin tail	0
MS3_05810			0
MS3_05808	IPR019377	NADH-ubiquinone oxidoreductase, subunit 10	1
MS3_05807			0
MS3_05806			0
MS3_05805	IPR018108	Mitochondrial substrate/solute carrier	0
MS3_05804	IPR000859	CUB domain	0
MS3_05803			0
MS3_05802			0
MS3_05801	IPR006016	UspA	0
MS3_05800			0
MS3_05799			0
MS3_05798			0
MS3_05797	IPR006016	UspA	0
MS3_05796	IPR001356	Homeobox domain	0
MS3_05795			0
MS3_05794	IPR002048	EF-hand domain	0
MS3_05793			0
MS3_05792			0
MS3_05791			0
MS3_05790			0
MS3_05789			0
MS3_05788			0
MS3_05787			0
MS3_05786			0
MS3_05785			0
MS3_05783			0
MS3_05782			0
MS3_05781			0
MS3_05780			0
MS3_05779			0
MS3_05778			0
MS3_05777	IPR000980	SH2 domain	0
MS3_05776	IPR000095	CRIB domain	0
MS3_05776	IPR000697	WH1/EVH1 domain	0
MS3_05775			0
MS3_05774	IPR001180	Citron homology (CNH) domain	0
MS3_05773	IPR019131	Cortactin-binding protein-2, N-terminal	1
